Año,Trimestre,Provincia,Tecnología,value
2014,1,Corrientes,Fibra óptica,31.0
2014,1,Entre Ríos,Fibra óptica,49.0
2014,1,Formosa,Fibra óptica,0.0
2014,1,Jujuy,Fibra óptica,23.0
2014,1,La Pampa,Fibra óptica,513.0
2014,1,La Rioja,Fibra óptica,14.0
2014,1,Mendoza,Fibra óptica,2480.0
2014,1,Misiones,Fibra óptica,4.0
2014,1,Neuquén,Fibra óptica,997.0
2014,1,Río Negro,Fibra óptica,876.0
2014,1,Salta,Fibra óptica,45.0
2014,1,San Juan,Fibra óptica,722.0
2014,1,San Luis,Fibra óptica,354.0
2014,1,Santa Cruz,Fibra óptica,381.0
2014,1,Santa Fe,Fibra óptica,3059.0
2014,1,Santiago Del Estero,Fibra óptica,19.0
2014,1,Tierra Del Fuego,Fibra óptica,648.0
2014,1,Tucumán,Fibra óptica,121.0
2022,2,Buenos Aires,Wireless,126847.0
2022,2,Capital Federal,Wireless,5757.0
2022,2,Catamarca,Wireless,1329.0
2022,2,Chaco,Wireless,8178.0
2022,2,Chubut,Wireless,29784.0
2022,2,Córdoba,Wireless,61107.0
2022,2,Corrientes,Wireless,7256.0
2022,2,Entre Ríos,Wireless,26098.0
2022,2,Formosa,Wireless,16910.0
2022,2,Jujuy,Wireless,3955.0
2022,2,La Pampa,Wireless,20200.0
2022,2,La Rioja,Wireless,6395.0
2022,2,Mendoza,Wireless,26964.0
2022,2,Misiones,Wireless,11074.0
2022,2,Neuquén,Wireless,27371.0
2022,2,Río Negro,Wireless,16760.0
2022,2,Salta,Wireless,10068.0
2022,2,San Juan,Wireless,21859.0
2022,2,San Luis,Wireless,70614.0
2022,2,Santa Cruz,Wireless,3896.0
2022,2,Santa Fe,Wireless,43081.0
2022,2,Santiago Del Estero,Wireless,6618.0
2022,2,Tierra Del Fuego,Wireless,125.0
2022,2,Tucumán,Wireless,3997.0
2022,1,Buenos Aires,Wireless,125521.0
2022,1,Capital Federal,Wireless,5784.0
2022,1,Catamarca,Wireless,1328.0
2022,1,Chaco,Wireless,8164.0
2022,1,Chubut,Wireless,30592.0
2022,1,Córdoba,Wireless,60843.0
2022,1,Corrientes,Wireless,6774.0
2022,1,Entre Ríos,Wireless,26098.0
2022,1,Formosa,Wireless,16876.0
2022,1,Jujuy,Wireless,4662.0
2022,1,La Pampa,Wireless,19903.0
2022,1,La Rioja,Wireless,6395.0
2022,1,Mendoza,Wireless,26969.0
2022,1,Misiones,Wireless,7807.0
2022,1,Neuquén,Wireless,23098.0
2022,1,Río Negro,Wireless,16815.0
2022,1,Salta,Wireless,5950.0
2022,1,San Juan,Wireless,20723.0
2022,1,San Luis,Wireless,71809.0
2022,1,Santa Cruz,Wireless,3974.0
2022,1,Santa Fe,Wireless,45261.0
2022,1,Santiago Del Estero,Wireless,6349.0
2022,1,Tierra Del Fuego,Wireless,124.0
2022,1,Tucumán,Wireless,3995.0
2021,4,Buenos Aires,Wireless,126887.0
2021,4,Capital Federal,Wireless,5679.0
2021,4,Catamarca,Wireless,1512.0
2021,4,Chaco,Wireless,8005.0
2021,4,Chubut,Wireless,28041.0
2021,4,Córdoba,Wireless,61277.0
2021,4,Corrientes,Wireless,6778.0
2021,4,Entre Ríos,Wireless,25022.0
2021,4,Formosa,Wireless,16018.0
2021,4,Jujuy,Wireless,2927.0
2021,4,La Pampa,Wireless,19286.0
2021,4,La Rioja,Wireless,6613.0
2021,4,Mendoza,Wireless,24666.0
2021,4,Misiones,Wireless,7649.0
2021,4,Neuquén,Wireless,21531.0
2021,4,Río Negro,Wireless,16558.0
2021,4,Salta,Wireless,5882.0
2021,4,San Juan,Wireless,11423.0
2021,4,San Luis,Wireless,70560.0
2021,4,Santa Cruz,Wireless,4346.0
2021,4,Santa Fe,Wireless,43556.0
2021,4,Santiago Del Estero,Wireless,6256.0
2021,4,Tierra Del Fuego,Wireless,124.0
2021,4,Tucumán,Wireless,2511.0
2021,3,Buenos Aires,Wireless,120228.0
2021,3,Capital Federal,Wireless,6059.0
2021,3,Catamarca,Wireless,1568.0
2021,3,Chaco,Wireless,8018.0
2021,3,Chubut,Wireless,23376.0
2021,3,Córdoba,Wireless,57617.0
2021,3,Corrientes,Wireless,6766.0
2021,3,Entre Ríos,Wireless,23500.0
2021,3,Formosa,Wireless,15690.0
2021,3,Jujuy,Wireless,2952.0
2021,3,La Pampa,Wireless,14479.0
2021,3,La Rioja,Wireless,6613.0
2021,3,Mendoza,Wireless,21811.0
2021,3,Misiones,Wireless,7198.0
2021,3,Neuquén,Wireless,19270.0
2021,3,Río Negro,Wireless,15031.0
2021,3,Salta,Wireless,5724.0
2021,3,San Juan,Wireless,11372.0
2021,3,San Luis,Wireless,68856.0
2021,3,Santa Cruz,Wireless,4269.0
2021,3,Santa Fe,Wireless,43447.0
2021,3,Santiago Del Estero,Wireless,6147.0
2021,3,Tierra Del Fuego,Wireless,16.0
2021,3,Tucumán,Wireless,2408.0
2021,2,Buenos Aires,Wireless,113546.0
2021,2,Capital Federal,Wireless,5580.0
2021,2,Catamarca,Wireless,1449.0
2021,2,Chaco,Wireless,8018.0
2021,2,Chubut,Wireless,23682.0
2021,2,Córdoba,Wireless,55944.0
2021,2,Corrientes,Wireless,6557.0
2021,2,Entre Ríos,Wireless,23786.0
2021,2,Formosa,Wireless,15690.0
2021,2,Jujuy,Wireless,2731.0
2021,2,La Pampa,Wireless,13209.0
2021,2,La Rioja,Wireless,6245.0
2021,2,Mendoza,Wireless,21811.0
2021,2,Misiones,Wireless,5317.0
2021,2,Neuquén,Wireless,19218.0
2021,2,Río Negro,Wireless,15031.0
2021,2,Salta,Wireless,5724.0
2021,2,San Juan,Wireless,11372.0
2021,2,San Luis,Wireless,66860.0
2021,2,Santa Cruz,Wireless,4269.0
2021,2,Santa Fe,Wireless,43997.0
2021,2,Santiago Del Estero,Wireless,5081.0
2021,2,Tierra Del Fuego,Wireless,14.0
2021,2,Tucumán,Wireless,1837.0
2021,1,Buenos Aires,Wireless,98806.0
2021,1,Capital Federal,Wireless,5559.0
2021,1,Catamarca,Wireless,322.0
2021,1,Chaco,Wireless,8004.0
2021,1,Chubut,Wireless,23723.0
2021,1,Córdoba,Wireless,54137.0
2021,1,Corrientes,Wireless,5949.0
2021,1,Entre Ríos,Wireless,20836.0
2021,1,Formosa,Wireless,15669.0
2021,1,Jujuy,Wireless,2677.0
2021,1,La Pampa,Wireless,12369.0
2021,1,La Rioja,Wireless,250.0
2021,1,Mendoza,Wireless,18332.0
2021,1,Misiones,Wireless,4796.0
2021,1,Neuquén,Wireless,17752.0
2021,1,Río Negro,Wireless,13994.0
2021,1,Salta,Wireless,5669.0
2021,1,San Juan,Wireless,11482.0
2021,1,San Luis,Wireless,63826.0
2021,1,Santa Cruz,Wireless,4264.0
2021,1,Santa Fe,Wireless,39140.0
2021,1,Santiago Del Estero,Wireless,5158.0
2021,1,Tierra Del Fuego,Wireless,0.0
2021,1,Tucumán,Wireless,1834.0
2020,4,Buenos Aires,Wireless,93444.0
2020,4,Capital Federal,Wireless,4815.0
2020,4,Catamarca,Wireless,322.0
2020,4,Chaco,Wireless,7997.0
2020,4,Chubut,Wireless,23363.0
2020,4,Córdoba,Wireless,52827.0
2020,4,Corrientes,Wireless,5626.0
2020,4,Entre Ríos,Wireless,20206.0
2020,4,Formosa,Wireless,15341.0
2020,4,Jujuy,Wireless,1077.0
2020,4,La Pampa,Wireless,12194.0
2020,4,La Rioja,Wireless,250.0
2020,4,Mendoza,Wireless,18331.0
2020,4,Misiones,Wireless,4359.0
2020,4,Neuquén,Wireless,17689.0
2020,4,Río Negro,Wireless,13994.0
2020,4,Salta,Wireless,5858.0
2020,4,San Juan,Wireless,10468.0
2020,4,San Luis,Wireless,63019.0
2020,4,Santa Cruz,Wireless,4659.0
2020,4,Santa Fe,Wireless,38712.0
2020,4,Santiago Del Estero,Wireless,5169.0
2020,4,Tierra Del Fuego,Wireless,0.0
2020,4,Tucumán,Wireless,1834.0
2020,3,Buenos Aires,Wireless,94162.0
2020,3,Capital Federal,Wireless,3936.0
2020,3,Catamarca,Wireless,261.0
2020,3,Chaco,Wireless,6706.0
2020,3,Chubut,Wireless,23216.0
2020,3,Córdoba,Wireless,48368.0
2020,3,Corrientes,Wireless,5513.0
2020,3,Entre Ríos,Wireless,20379.0
2020,3,Formosa,Wireless,15023.0
2020,3,Jujuy,Wireless,952.0
2020,3,La Pampa,Wireless,11893.0
2020,3,La Rioja,Wireless,250.0
2020,3,Mendoza,Wireless,17523.0
2020,3,Misiones,Wireless,3445.0
2020,3,Neuquén,Wireless,16787.0
2020,3,Río Negro,Wireless,13187.0
2020,3,Salta,Wireless,5764.0
2020,3,San Juan,Wireless,14023.0
2020,3,San Luis,Wireless,61828.0
2020,3,Santa Cruz,Wireless,6938.0
2020,3,Santa Fe,Wireless,37112.0
2020,3,Santiago Del Estero,Wireless,4185.0
2020,3,Tierra Del Fuego,Wireless,0.0
2020,3,Tucumán,Wireless,1808.0
2020,2,Buenos Aires,Wireless,91736.0
2020,2,Capital Federal,Wireless,3937.0
2020,2,Catamarca,Wireless,261.0
2020,2,Chaco,Wireless,6452.0
2020,2,Chubut,Wireless,17678.0
2020,2,Córdoba,Wireless,44522.0
2020,2,Corrientes,Wireless,3927.0
2020,2,Entre Ríos,Wireless,20042.0
2020,2,Formosa,Wireless,14723.0
2020,2,Jujuy,Wireless,952.0
2020,2,La Pampa,Wireless,11314.0
2020,2,La Rioja,Wireless,250.0
2020,2,Mendoza,Wireless,15924.0
2020,2,Misiones,Wireless,3319.0
2020,2,Neuquén,Wireless,15755.0
2020,2,Río Negro,Wireless,11331.0
2020,2,Salta,Wireless,5123.0
2020,2,San Juan,Wireless,7019.0
2020,2,San Luis,Wireless,60935.0
2020,2,Santa Cruz,Wireless,6585.0
2020,2,Santa Fe,Wireless,30487.0
2020,2,Santiago Del Estero,Wireless,3038.0
2020,2,Tierra Del Fuego,Wireless,0.0
2020,2,Tucumán,Wireless,1357.0
2020,1,Buenos Aires,Wireless,85443.0
2020,1,Capital Federal,Wireless,3911.0
2020,1,Catamarca,Wireless,261.0
2020,1,Chaco,Wireless,6239.0
2020,1,Chubut,Wireless,16885.0
2020,1,Córdoba,Wireless,41617.0
2020,1,Corrientes,Wireless,2437.0
2020,1,Entre Ríos,Wireless,18737.0
2020,1,Formosa,Wireless,14510.0
2020,1,Jujuy,Wireless,942.0
2020,1,La Pampa,Wireless,11295.0
2020,1,La Rioja,Wireless,251.0
2020,1,Mendoza,Wireless,12465.0
2020,1,Misiones,Wireless,460.0
2020,1,Neuquén,Wireless,14711.0
2020,1,Río Negro,Wireless,11222.0
2020,1,Salta,Wireless,4125.0
2020,1,San Juan,Wireless,7082.0
2020,1,San Luis,Wireless,58301.0
2020,1,Santa Cruz,Wireless,6817.0
2020,1,Santa Fe,Wireless,30488.0
2020,1,Santiago Del Estero,Wireless,2779.0
2020,1,Tierra Del Fuego,Wireless,0.0
2020,1,Tucumán,Wireless,1355.0
2019,4,Buenos Aires,Wireless,87111.0
2019,4,Capital Federal,Wireless,3914.0
2019,4,Catamarca,Wireless,261.0
2019,4,Chaco,Wireless,5229.0
2019,4,Chubut,Wireless,15267.0
2019,4,Córdoba,Wireless,37750.0
2019,4,Corrientes,Wireless,2458.0
2019,4,Entre Ríos,Wireless,18561.0
2019,4,Formosa,Wireless,14531.0
2019,4,Jujuy,Wireless,814.0
2019,4,La Pampa,Wireless,11341.0
2019,4,La Rioja,Wireless,251.0
2019,4,Mendoza,Wireless,13672.0
2019,4,Misiones,Wireless,441.0
2019,4,Neuquén,Wireless,14246.0
2019,4,Río Negro,Wireless,11437.0
2019,4,Salta,Wireless,3040.0
2019,4,San Juan,Wireless,7241.0
2019,4,San Luis,Wireless,55266.0
2019,4,Santa Cruz,Wireless,6800.0
2019,4,Santa Fe,Wireless,26978.0
2019,4,Santiago Del Estero,Wireless,2810.0
2019,4,Tierra Del Fuego,Wireless,0.0
2019,4,Tucumán,Wireless,725.0
2019,3,Buenos Aires,Wireless,85572.0
2019,3,Capital Federal,Wireless,3895.0
2019,3,Catamarca,Wireless,244.0
2019,3,Chaco,Wireless,5224.0
2019,3,Chubut,Wireless,15149.0
2019,3,Córdoba,Wireless,37277.0
2019,3,Corrientes,Wireless,2458.0
2019,3,Entre Ríos,Wireless,18530.0
2019,3,Formosa,Wireless,14292.0
2019,3,Jujuy,Wireless,812.0
2019,3,La Pampa,Wireless,11462.0
2019,3,La Rioja,Wireless,251.0
2019,3,Mendoza,Wireless,12975.0
2019,3,Misiones,Wireless,419.0
2019,3,Neuquén,Wireless,13512.0
2019,3,Río Negro,Wireless,10806.0
2019,3,Salta,Wireless,1580.0
2019,3,San Juan,Wireless,7241.0
2019,3,San Luis,Wireless,62286.0
2019,3,Santa Cruz,Wireless,6544.0
2019,3,Santa Fe,Wireless,24269.0
2019,3,Santiago Del Estero,Wireless,2759.0
2019,3,Tierra Del Fuego,Wireless,0.0
2019,3,Tucumán,Wireless,684.0
2019,2,Buenos Aires,Wireless,75240.0
2019,2,Capital Federal,Wireless,3962.0
2019,2,Catamarca,Wireless,146.0
2019,2,Chaco,Wireless,4727.0
2019,2,Chubut,Wireless,14443.0
2019,2,Córdoba,Wireless,33847.0
2019,2,Corrientes,Wireless,2444.0
2019,2,Entre Ríos,Wireless,17369.0
2019,2,Formosa,Wireless,14292.0
2019,2,Jujuy,Wireless,812.0
2019,2,La Pampa,Wireless,10789.0
2019,2,La Rioja,Wireless,251.0
2019,2,Mendoza,Wireless,12748.0
2019,2,Misiones,Wireless,421.0
2019,2,Neuquén,Wireless,12792.0
2019,2,Río Negro,Wireless,10485.0
2019,2,Salta,Wireless,1210.0
2019,2,San Juan,Wireless,2870.0
2019,2,San Luis,Wireless,57242.0
2019,2,Santa Cruz,Wireless,6514.0
2019,2,Santa Fe,Wireless,21980.0
2019,2,Santiago Del Estero,Wireless,2759.0
2019,2,Tierra Del Fuego,Wireless,0.0
2019,2,Tucumán,Wireless,684.0
2019,1,Buenos Aires,Wireless,64867.0
2019,1,Capital Federal,Wireless,3978.0
2019,1,Catamarca,Wireless,0.0
2019,1,Chaco,Wireless,3628.0
2019,1,Chubut,Wireless,14443.0
2019,1,Córdoba,Wireless,24615.0
2019,1,Corrientes,Wireless,1528.0
2019,1,Entre Ríos,Wireless,16231.0
2019,1,Formosa,Wireless,13761.0
2019,1,Jujuy,Wireless,640.0
2019,1,La Pampa,Wireless,9023.0
2019,1,La Rioja,Wireless,252.0
2019,1,Mendoza,Wireless,10363.0
2019,1,Misiones,Wireless,426.0
2019,1,Neuquén,Wireless,12510.0
2019,1,Río Negro,Wireless,9736.0
2019,1,Salta,Wireless,1135.0
2019,1,San Juan,Wireless,2932.0
2019,1,San Luis,Wireless,53097.0
2019,1,Santa Cruz,Wireless,6514.0
2019,1,Santa Fe,Wireless,23215.0
2019,1,Santiago Del Estero,Wireless,2847.0
2019,1,Tierra Del Fuego,Wireless,0.0
2019,1,Tucumán,Wireless,678.0
2018,4,Buenos Aires,Wireless,65477.0
2018,4,Capital Federal,Wireless,3978.0
2018,4,Catamarca,Wireless,0.0
2018,4,Chaco,Wireless,3236.0
2018,4,Chubut,Wireless,14443.0
2018,4,Córdoba,Wireless,21851.0
2018,4,Corrientes,Wireless,1515.0
2018,4,Entre Ríos,Wireless,15472.0
2018,4,Formosa,Wireless,13761.0
2018,4,Jujuy,Wireless,640.0
2018,4,La Pampa,Wireless,7772.0
2018,4,La Rioja,Wireless,252.0
2018,4,Mendoza,Wireless,10363.0
2018,4,Misiones,Wireless,426.0
2018,4,Neuquén,Wireless,12425.0
2018,4,Río Negro,Wireless,8037.0
2018,4,Salta,Wireless,253.0
2018,4,San Juan,Wireless,2883.0
2018,4,San Luis,Wireless,53097.0
2018,4,Santa Cruz,Wireless,6378.0
2018,4,Santa Fe,Wireless,18705.0
2018,4,Santiago Del Estero,Wireless,2649.0
2018,4,Tierra Del Fuego,Wireless,0.0
2018,4,Tucumán,Wireless,686.0
2018,3,Buenos Aires,Wireless,62318.0
2018,3,Capital Federal,Wireless,3872.0
2018,3,Catamarca,Wireless,1.0
2018,3,Chaco,Wireless,2628.0
2018,3,Chubut,Wireless,13817.0
2018,3,Córdoba,Wireless,19213.0
2018,3,Corrientes,Wireless,1468.0
2018,3,Entre Ríos,Wireless,15093.0
2018,3,Formosa,Wireless,13625.0
2018,3,Jujuy,Wireless,641.0
2018,3,La Pampa,Wireless,7011.0
2018,3,La Rioja,Wireless,253.0
2018,3,Mendoza,Wireless,8195.0
2018,3,Misiones,Wireless,391.0
2018,3,Neuquén,Wireless,12277.0
2018,3,Río Negro,Wireless,5051.0
2018,3,Salta,Wireless,234.0
2018,3,San Juan,Wireless,2744.0
2018,3,San Luis,Wireless,52859.0
2018,3,Santa Cruz,Wireless,6238.0
2018,3,Santa Fe,Wireless,16337.0
2018,3,Santiago Del Estero,Wireless,1662.0
2018,3,Tierra Del Fuego,Wireless,1.0
2018,3,Tucumán,Wireless,252.0
2018,2,Buenos Aires,Wireless,71256.0
2018,2,Capital Federal,Wireless,3908.0
2018,2,Catamarca,Wireless,1.0
2018,2,Chaco,Wireless,1946.0
2018,2,Chubut,Wireless,14070.0
2018,2,Córdoba,Wireless,16355.0
2018,2,Corrientes,Wireless,1468.0
2018,2,Entre Ríos,Wireless,12313.0
2018,2,Formosa,Wireless,13625.0
2018,2,Jujuy,Wireless,640.0
2018,2,La Pampa,Wireless,7011.0
2018,2,La Rioja,Wireless,253.0
2018,2,Mendoza,Wireless,6206.0
2018,2,Misiones,Wireless,391.0
2018,2,Neuquén,Wireless,12649.0
2018,2,Río Negro,Wireless,4396.0
2018,2,Salta,Wireless,234.0
2018,2,San Juan,Wireless,3079.0
2018,2,San Luis,Wireless,16.0
2018,2,Santa Cruz,Wireless,6734.0
2018,2,Santa Fe,Wireless,15801.0
2018,2,Santiago Del Estero,Wireless,1662.0
2018,2,Tierra Del Fuego,Wireless,1.0
2018,2,Tucumán,Wireless,252.0
2018,1,Buenos Aires,Wireless,64379.0
2018,1,Capital Federal,Wireless,3164.0
2018,1,Catamarca,Wireless,1.0
2018,1,Chaco,Wireless,388.0
2018,1,Chubut,Wireless,14070.0
2018,1,Córdoba,Wireless,13237.0
2018,1,Corrientes,Wireless,1334.0
2018,1,Entre Ríos,Wireless,10776.0
2018,1,Formosa,Wireless,1603.0
2018,1,Jujuy,Wireless,28.0
2018,1,La Pampa,Wireless,10556.0
2018,1,La Rioja,Wireless,253.0
2018,1,Mendoza,Wireless,6206.0
2018,1,Misiones,Wireless,5.0
2018,1,Neuquén,Wireless,12404.0
2018,1,Río Negro,Wireless,4259.0
2018,1,Salta,Wireless,204.0
2018,1,San Juan,Wireless,2246.0
2018,1,San Luis,Wireless,16.0
2018,1,Santa Cruz,Wireless,6734.0
2018,1,Santa Fe,Wireless,11636.0
2018,1,Santiago Del Estero,Wireless,1432.0
2018,1,Tierra Del Fuego,Wireless,1.0
2018,1,Tucumán,Wireless,368.0
2017,4,Buenos Aires,Wireless,60082.0
2017,4,Capital Federal,Wireless,3119.0
2017,4,Catamarca,Wireless,1.0
2017,4,Chaco,Wireless,380.0
2017,4,Chubut,Wireless,14070.0
2017,4,Córdoba,Wireless,12043.0
2017,4,Corrientes,Wireless,1334.0
2017,4,Entre Ríos,Wireless,10267.0
2017,4,Formosa,Wireless,1603.0
2017,4,Jujuy,Wireless,28.0
2017,4,La Pampa,Wireless,10569.0
2017,4,La Rioja,Wireless,253.0
2017,4,Mendoza,Wireless,6206.0
2017,4,Misiones,Wireless,5.0
2017,4,Neuquén,Wireless,12404.0
2017,4,Río Negro,Wireless,4259.0
2017,4,Salta,Wireless,158.0
2017,4,San Juan,Wireless,2246.0
2017,4,San Luis,Wireless,17.0
2017,4,Santa Cruz,Wireless,4638.0
2017,4,Santa Fe,Wireless,10965.0
2017,4,Santiago Del Estero,Wireless,1025.0
2017,4,Tierra Del Fuego,Wireless,1.0
2017,4,Tucumán,Wireless,102.0
2017,3,Buenos Aires,Wireless,35058.0
2017,3,Capital Federal,Wireless,2814.0
2017,3,Catamarca,Wireless,1.0
2017,3,Chaco,Wireless,36.0
2017,3,Chubut,Wireless,13503.0
2017,3,Córdoba,Wireless,7137.0
2017,3,Corrientes,Wireless,1334.0
2017,3,Entre Ríos,Wireless,6245.0
2017,3,Formosa,Wireless,2202.0
2017,3,Jujuy,Wireless,23.0
2017,3,La Pampa,Wireless,11536.0
2017,3,La Rioja,Wireless,252.0
2017,3,Mendoza,Wireless,29.0
2017,3,Misiones,Wireless,5.0
2017,3,Neuquén,Wireless,11576.0
2017,3,Río Negro,Wireless,3054.0
2017,3,Salta,Wireless,158.0
2017,3,San Juan,Wireless,1053.0
2017,3,San Luis,Wireless,26.0
2017,3,Santa Cruz,Wireless,4552.0
2017,3,Santa Fe,Wireless,4897.0
2017,3,Santiago Del Estero,Wireless,911.0
2017,3,Tierra Del Fuego,Wireless,1.0
2017,3,Tucumán,Wireless,40.0
2017,2,Buenos Aires,Wireless,21555.0
2017,2,Capital Federal,Wireless,2819.0
2017,2,Catamarca,Wireless,1.0
2017,2,Chaco,Wireless,52.0
2017,2,Chubut,Wireless,13194.0
2017,2,Córdoba,Wireless,6446.0
2017,2,Corrientes,Wireless,1354.0
2017,2,Entre Ríos,Wireless,6448.0
2017,2,Formosa,Wireless,1023.0
2017,2,Jujuy,Wireless,0.0
2017,2,La Pampa,Wireless,6253.0
2017,2,La Rioja,Wireless,2.0
2017,2,Mendoza,Wireless,27.0
2017,2,Misiones,Wireless,5.0
2017,2,Neuquén,Wireless,11545.0
2017,2,Río Negro,Wireless,3213.0
2017,2,Salta,Wireless,158.0
2017,2,San Juan,Wireless,1073.0
2017,2,San Luis,Wireless,26.0
2017,2,Santa Cruz,Wireless,4735.0
2017,2,Santa Fe,Wireless,4958.0
2017,2,Santiago Del Estero,Wireless,911.0
2017,2,Tierra Del Fuego,Wireless,1.0
2017,2,Tucumán,Wireless,14.0
2017,1,Buenos Aires,Wireless,21200.0
2017,1,Capital Federal,Wireless,2730.0
2017,1,Catamarca,Wireless,1.0
2017,1,Chaco,Wireless,52.0
2017,1,Chubut,Wireless,13194.0
2017,1,Córdoba,Wireless,5782.0
2017,1,Corrientes,Wireless,1354.0
2017,1,Entre Ríos,Wireless,6448.0
2017,1,Formosa,Wireless,1023.0
2017,1,Jujuy,Wireless,0.0
2017,1,La Pampa,Wireless,6253.0
2017,1,La Rioja,Wireless,2.0
2017,1,Mendoza,Wireless,27.0
2017,1,Misiones,Wireless,5.0
2017,1,Neuquén,Wireless,11665.0
2017,1,Río Negro,Wireless,3213.0
2017,1,Salta,Wireless,158.0
2017,1,San Juan,Wireless,1073.0
2017,1,San Luis,Wireless,26.0
2017,1,Santa Cruz,Wireless,4733.0
2017,1,Santa Fe,Wireless,4948.0
2017,1,Santiago Del Estero,Wireless,911.0
2017,1,Tierra Del Fuego,Wireless,1.0
2017,1,Tucumán,Wireless,14.0
2016,4,Buenos Aires,Wireless,21394.0
2016,4,Capital Federal,Wireless,2583.0
2016,4,Catamarca,Wireless,1.0
2016,4,Chaco,Wireless,52.0
2016,4,Chubut,Wireless,13107.0
2016,4,Córdoba,Wireless,5686.0
2016,4,Corrientes,Wireless,1354.0
2016,4,Entre Ríos,Wireless,6448.0
2016,4,Formosa,Wireless,1023.0
2016,4,Jujuy,Wireless,0.0
2016,4,La Pampa,Wireless,6253.0
2016,4,La Rioja,Wireless,2.0
2016,4,Mendoza,Wireless,27.0
2016,4,Misiones,Wireless,5.0
2016,4,Neuquén,Wireless,11910.0
2016,4,Río Negro,Wireless,3274.0
2016,4,Salta,Wireless,158.0
2016,4,San Juan,Wireless,1121.0
2016,4,San Luis,Wireless,26.0
2016,4,Santa Cruz,Wireless,4823.0
2016,4,Santa Fe,Wireless,4946.0
2016,4,Santiago Del Estero,Wireless,911.0
2016,4,Tierra Del Fuego,Wireless,1.0
2016,4,Tucumán,Wireless,14.0
2016,3,Buenos Aires,Wireless,18867.0
2016,3,Capital Federal,Wireless,2514.0
2016,3,Catamarca,Wireless,1.0
2016,3,Chaco,Wireless,2.0
2016,3,Chubut,Wireless,13364.0
2016,3,Córdoba,Wireless,5695.0
2016,3,Corrientes,Wireless,1354.0
2016,3,Entre Ríos,Wireless,6441.0
2016,3,Formosa,Wireless,0.0
2016,3,Jujuy,Wireless,0.0
2016,3,La Pampa,Wireless,6236.0
2016,3,La Rioja,Wireless,2.0
2016,3,Mendoza,Wireless,28.0
2016,3,Misiones,Wireless,5.0
2016,3,Neuquén,Wireless,12402.0
2016,3,Río Negro,Wireless,3293.0
2016,3,Salta,Wireless,157.0
2016,3,San Juan,Wireless,1174.0
2016,3,San Luis,Wireless,23.0
2016,3,Santa Cruz,Wireless,4978.0
2016,3,Santa Fe,Wireless,4862.0
2016,3,Santiago Del Estero,Wireless,3.0
2016,3,Tierra Del Fuego,Wireless,1.0
2016,3,Tucumán,Wireless,53.0
2016,2,Buenos Aires,Wireless,21163.0
2016,2,Capital Federal,Wireless,2390.0
2016,2,Catamarca,Wireless,1.0
2016,2,Chaco,Wireless,52.0
2016,2,Chubut,Wireless,13293.0
2016,2,Córdoba,Wireless,5610.0
2016,2,Corrientes,Wireless,1354.0
2016,2,Entre Ríos,Wireless,6434.0
2016,2,Formosa,Wireless,1023.0
2016,2,Jujuy,Wireless,0.0
2016,2,La Pampa,Wireless,6225.0
2016,2,La Rioja,Wireless,2.0
2016,2,Mendoza,Wireless,29.0
2016,2,Misiones,Wireless,5.0
2016,2,Neuquén,Wireless,12466.0
2016,2,Río Negro,Wireless,3300.0
2016,2,Salta,Wireless,151.0
2016,2,San Juan,Wireless,1214.0
2016,2,San Luis,Wireless,30.0
2016,2,Santa Cruz,Wireless,4996.0
2016,2,Santa Fe,Wireless,4744.0
2016,2,Santiago Del Estero,Wireless,911.0
2016,2,Tierra Del Fuego,Wireless,1.0
2016,2,Tucumán,Wireless,58.0
2016,1,Buenos Aires,Wireless,21108.0
2016,1,Capital Federal,Wireless,2284.0
2016,1,Catamarca,Wireless,1.0
2016,1,Chaco,Wireless,52.0
2016,1,Chubut,Wireless,13280.0
2016,1,Córdoba,Wireless,5636.0
2016,1,Corrientes,Wireless,1354.0
2016,1,Entre Ríos,Wireless,6425.0
2016,1,Formosa,Wireless,1023.0
2016,1,Jujuy,Wireless,0.0
2016,1,La Pampa,Wireless,6209.0
2016,1,La Rioja,Wireless,2.0
2016,1,Mendoza,Wireless,34.0
2016,1,Misiones,Wireless,5.0
2016,1,Neuquén,Wireless,12502.0
2016,1,Río Negro,Wireless,3341.0
2016,1,Salta,Wireless,132.0
2016,1,San Juan,Wireless,1195.0
2016,1,San Luis,Wireless,27.0
2016,1,Santa Cruz,Wireless,5088.0
2016,1,Santa Fe,Wireless,4686.0
2016,1,Santiago Del Estero,Wireless,911.0
2016,1,Tierra Del Fuego,Wireless,1.0
2016,1,Tucumán,Wireless,74.0
2015,4,Buenos Aires,Wireless,20397.0
2015,4,Capital Federal,Wireless,2273.0
2015,4,Catamarca,Wireless,1.0
2015,4,Chaco,Wireless,52.0
2015,4,Chubut,Wireless,13521.0
2015,4,Córdoba,Wireless,5613.0
2015,4,Corrientes,Wireless,1354.0
2015,4,Entre Ríos,Wireless,6427.0
2015,4,Formosa,Wireless,1023.0
2015,4,Jujuy,Wireless,0.0
2015,4,La Pampa,Wireless,6205.0
2015,4,La Rioja,Wireless,2.0
2015,4,Mendoza,Wireless,38.0
2015,4,Misiones,Wireless,5.0
2015,4,Neuquén,Wireless,12934.0
2015,4,Río Negro,Wireless,3407.0
2015,4,Salta,Wireless,129.0
2015,4,San Juan,Wireless,1230.0
