Provincia,Partido,Localidad,Link Indec,ADSL,CABLEMODEM,DIAL UP,FIBRA OPTICA,OTROS,SATELITAL,WIMAX,WIRELESS,Total general, 
LA RIOJA,San Blas de los Sauces,Tuyubil,46119010,- 0,- 0,- 0,- 0,- 0,- 0,- 0,2,2,
LA RIOJA,General Juan F. Quiroga,San Antonio,46070040,- 0,- 0,- 0,- 0,- 0,- 0,- 0,33,33,
LA RIOJA,General Juan F. Quiroga,Malanzán,46070010,- 0,- 0,- 0,1,- 0,- 0,- 0,347,348,
LA RIOJA,General Juan F. Quiroga,Nácate,46070020,- 0,- 0,- 0,- 0,- 0,- 0,- 0,78,78,
LA RIOJA,General Juan F. Quiroga,Portezuelo,46070030,- 0,- 0,- 0,1,- 0,- 0,- 0,227,228,
LA RIOJA,General Lamadrid,Villa Castelli,46077010,- 0,- 0,- 0,1,- 0,- 0,- 0,255,256,
LA RIOJA,Vinchina,Jagüé,46098010,- 0,- 0,- 0,- 0,- 0,- 0,- 0,2,2,
LA RIOJA,Vinchina,Villa San José de Vinchina,46098020,- 0,- 0,- 0,2,- 0,- 0,- 0,431,433,
MENDOZA,Capital,Mendoza,50007010,7.001,68.511,182,31.863,202,15,- 0,2.053,109.827,
MENDOZA,General Alvear,Bowen,50014010,- 0,64,1,- 0,- 0,1,- 0,91,157,
MENDOZA,General Alvear,General Alvear,50014030,782,3.812,1,2.224,411,- 0,- 0,3.408,10.638,
MENDOZA,General Alvear,Carmensa,50014020,- 0,- 0,- 0,- 0,- 0,- 0,- 0,79,79,
MENDOZA,Godoy Cruz,Godoy Cruz,50021010,4.261,25,90,28.382,100,2,- 0,1.014,33.874,
MENDOZA,Godoy Cruz,Gobernador Benegas,50021010,- 0,- 0,- 0,636,- 0,- 0,- 0,- 0,636,
MENDOZA,Godoy Cruz,Las Tortugas,50021010,- 0,- 0,- 0,862,- 0,- 0,- 0,- 0,862,
MENDOZA,Godoy Cruz,San Francisco Del Monte,50021010,- 0,- 0,- 0,330,- 0,- 0,- 0,- 0,330,
MENDOZA,Godoy Cruz,Villa Hipodromo,50021010,- 0,- 0,- 0,23,- 0,- 0,- 0,- 0,23,
MENDOZA,Guaymallén,Bermejo,50028030,- 0,- 0,- 0,157,- 0,- 0,- 0,- 0,157,
MENDOZA,Guaymallén,Colonia Segovia,50028010,- 0,- 0,- 0,5,- 0,- 0,- 0,142,147,
MENDOZA,Guaymallén,Guaymallén,50028020,5.163,8,88,25.127,17,- 0,- 0,1.536,31.939,
MENDOZA,Guaymallén,La Primavera,50028030,- 0,- 0,- 0,- 0,- 0,- 0,- 0,27,27,
MENDOZA,Guaymallén,Los Corralitos,50028040,102,- 0,2,- 0,- 0,1,- 0,49,154,
MENDOZA,Guaymallén,OTROS,Sin Datos,- 0,- 0,- 0,- 0,- 0,- 0,- 0,150,150,
MENDOZA,Guaymallén,Puente de Hierro,50028050,1.259,- 0,3,1,- 0,- 0,- 0,116,1.379,
MENDOZA,Guaymallén,San Jose,50028030,- 0,- 0,- 0,148,- 0,- 0,- 0,- 0,148,
MENDOZA,Guaymallén,Dorrego,50028030,- 0,- 0,- 0,1,- 0,- 0,- 0,- 0,1,
MENDOZA,Guaymallén,Rodeo De La Cruz,50028010,- 0,- 0,- 0,379,- 0,1,- 0,- 0,380,
MENDOZA,Guaymallén,San Francisco Del Monte,50028050,- 0,- 0,- 0,300,- 0,- 0,- 0,- 0,300,
MENDOZA,Guaymallén,Buena Nueva,50028030,- 0,- 0,- 0,276,- 0,1,- 0,- 0,277,
MENDOZA,Guaymallén,Capilla Del Rosario,50028050,- 0,- 0,- 0,354,- 0,- 0,- 0,- 0,354,
MENDOZA,Guaymallén,El Sauce,50028030,- 0,- 0,- 0,15,- 0,- 0,- 0,- 0,15,
MENDOZA,Guaymallén,Jesus Nazareno,50028050,- 0,- 0,- 0,358,- 0,- 0,- 0,- 0,358,
MENDOZA,Guaymallén,Las Cañas,50028050,- 0,- 0,- 0,242,- 0,- 0,- 0,- 0,242,
MENDOZA,Guaymallén,Pedro Molina,50028030,- 0,- 0,- 0,135,- 0,- 0,- 0,- 0,135,
MENDOZA,Junín,Ingeniero Giagnoni,50035010,3.682,- 0,52,254,52,- 0,- 0,66,4.106,
MENDOZA,Junín,Junín,50035020,354,- 0,5,961,- 0,- 0,- 0,215,1.535,
MENDOZA,Junín,La Colonia,50035030,- 0,- 0,- 0,541,- 0,1,- 0,201,743,
MENDOZA,Junín,Los Barriales,50035040,832,- 0,2,- 0,- 0,- 0,- 0,175,1.009,
MENDOZA,Junín,Medrano,50035050,- 0,- 0,- 0,- 0,- 0,- 0,- 0,774,774,
MENDOZA,Junín,OTROS,Sin Datos,- 0,- 0,- 0,30,- 0,- 0,- 0,- 0,30,
MENDOZA,Junín,Phillips,50035060,- 0,- 0,- 0,- 0,- 0,- 0,- 0,1,1,
MENDOZA,Junín,Rodríguez Peña,50035070,- 0,- 0,- 0,- 0,- 0,- 0,- 0,48,48,
MENDOZA,La Paz,La Paz,50042020,384,- 0,- 0,4,- 0,- 0,- 0,- 0,388,
MENDOZA,Las Heras,Las Heras,50049050,1.206,3,32,13.775,11,6,- 0,722,15.755,
MENDOZA,Las Heras,Papagayos,50049040,- 0,- 0,- 0,- 0,- 0,1,- 0,- 0,1,
MENDOZA,Las Heras,Uspallata,50049110,578,- 0,2,558,- 0,- 0,- 0,- 0,1.138,
MENDOZA,Las Heras,El Challao,50049040,- 0,- 0,- 0,212,- 0,- 0,- 0,- 0,212,
MENDOZA,Las Heras,El Plumerillo,50049040,- 0,- 0,- 0,38,- 0,- 0,- 0,- 0,38,
MENDOZA,Las Heras,El Resguardo,50049040,- 0,- 0,- 0,4,- 0,- 0,- 0,- 0,4,
MENDOZA,Las Heras,El Zapallar,50049040,- 0,- 0,- 0,100,- 0,- 0,- 0,- 0,100,
MENDOZA,Las Heras,Panquehua,50049040,- 0,- 0,- 0,5,- 0,- 0,- 0,- 0,5,
MENDOZA,Las Heras,Puente del Inca,50049090,- 0,- 0,- 0,- 0,- 0,1,- 0,- 0,1,
MENDOZA,Lavalle,3 de Mayo,50056150,- 0,- 0,- 0,- 0,- 0,- 0,- 0,21,21,
MENDOZA,Lavalle,Barrio Los Olivos,50056070,229,- 0,- 0,- 0,- 0,- 0,- 0,- 0,229,
MENDOZA,Lavalle,Costa de Araujo,50056080,- 0,- 0,- 0,2,29,- 0,- 0,125,156,
MENDOZA,Lavalle,El Vergel,50056100,- 0,- 0,- 0,- 0,- 0,- 0,- 0,22,22,
MENDOZA,Lavalle,Ingeniero Gustavo André,50056110,- 0,- 0,- 0,- 0,- 0,- 0,- 0,26,26,
MENDOZA,Lavalle,Jocolí,50056120,- 0,- 0,- 0,- 0,- 0,- 0,- 0,27,27,
MENDOZA,Lavalle,Jocolí Viejo,50056130,- 0,- 0,- 0,1,- 0,- 0,- 0,25,26,
MENDOZA,Lavalle,Villa Tulumaya,50056160,- 0,- 0,- 0,107,1,- 0,- 0,271,379,
MENDOZA,Luján de Cuyo,Agrelo,50063010,1,- 0,- 0,564,- 0,- 0,- 0,67,632,
MENDOZA,Luján de Cuyo,Cacheuta,50063030,18,- 0,- 0,- 0,- 0,- 0,- 0,31,49,
MENDOZA,Luján de Cuyo,Las Compuertas,50063070,1.050,- 0,7,- 0,- 0,- 0,- 0,42,1.099,
MENDOZA,Luján de Cuyo,Luján de Cuyo,50063090,2.450,8,29,4.103,35,1,- 0,1.829,8.455,
MENDOZA,Luján de Cuyo,Perdriel,50063100,60,- 0,4,154,- 0,- 0,- 0,58,276,
MENDOZA,Luján de Cuyo,Potrerillos,50063110,- 0,- 0,- 0,1,- 0,4,- 0,32,37,
MENDOZA,Luján de Cuyo,Ugarteche,50063120,- 0,- 0,- 0,123,- 0,- 0,- 0,127,250,
MENDOZA,Luján de Cuyo,Barrio Perdriel IV,50063020,- 0,- 0,- 0,77,- 0,- 0,- 0,15,92,
MENDOZA,Luján de Cuyo,Carrodilla,50063060,- 0,- 0,- 0,613,- 0,- 0,- 0,18,631,
MENDOZA,Luján de Cuyo,Chacras De Coria,50063060,- 0,- 0,- 0,898,- 0,- 0,- 0,24,922,
MENDOZA,Luján de Cuyo,Costa Flores,50063040,- 0,- 0,- 0,133,- 0,- 0,- 0,17,150,
MENDOZA,Luján de Cuyo,El Carrizal,50063050,- 0,- 0,- 0,- 0,- 0,- 0,- 0,42,42,
MENDOZA,Luján de Cuyo,El Salto,50063060,- 0,- 0,- 0,- 0,- 0,- 0,- 0,34,34,
MENDOZA,Luján de Cuyo,Las Vegas,50063080,- 0,- 0,- 0,- 0,- 0,- 0,- 0,32,32,
MENDOZA,Luján de Cuyo,Mayor Drummond,50063060,- 0,- 0,- 0,291,- 0,- 0,- 0,17,308,
MENDOZA,Luján de Cuyo,Vistalba,50063060,- 0,- 0,- 0,276,- 0,- 0,- 0,27,303,
MENDOZA,Luján de Cuyo,La Puntilla,50063060,- 0,- 0,- 0,113,- 0,- 0,- 0,2,115,
MENDOZA,Maipú,Barrancas,50070010,- 0,- 0,- 0,- 0,- 0,- 0,- 0,31,31,
MENDOZA,Maipú,Cruz de Piedra,50070030,- 0,- 0,- 0,60,- 0,- 0,- 0,12,72,
MENDOZA,Maipú,Fray Luis Beltrán,50070050,335,1,4,1,- 0,- 0,- 0,66,407,
MENDOZA,Maipú,Maipú,50070060,922,2,15,4.563,6,- 0,- 0,1.356,6.864,
MENDOZA,Maipú,Rodeo del Medio,50070070,348,- 0,1,1,- 0,- 0,- 0,348,698,
MENDOZA,Maipú,Russell,50070080,1.083,- 0,15,3.487,15,- 0,- 0,- 0,4.600,
MENDOZA,Maipú,San Roque,50070090,389,- 0,8,3.114,- 0,- 0,- 0,104,3.615,
MENDOZA,Maipú,Barrio Jesús de Nazaret,50070020,- 0,- 0,- 0,- 0,- 0,- 0,- 0,33,33,
MENDOZA,Maipú,El Pedregal,50070040,- 0,- 0,- 0,- 0,- 0,- 0,- 0,31,31,
MENDOZA,Maipú,Villa Teresa,50070100,- 0,- 0,- 0,- 0,- 0,- 0,- 0,38,38,
MENDOZA,Maipú,Coquimbito,50070090,- 0,- 0,- 0,5,- 0,- 0,- 0,- 0,5,
MENDOZA,Maipú,General Gutierrez,50070040,- 0,- 0,- 0,64,- 0,- 0,- 0,- 0,64,
MENDOZA,Maipú,Luzuriaga,50070090,- 0,- 0,- 0,330,- 0,- 0,- 0,- 0,330,
MENDOZA,Malargüe,Las Leñas,50077030,- 0,- 0,- 0,3,- 0,- 0,- 0,- 0,3,
MENDOZA,Malargüe,Malargüe,50077040,- 0,1.613,4,4,- 0,3,- 0,29,1.653,
MENDOZA,Malargüe,Agua Escondida,50077010,- 0,- 0,- 0,1,- 0,2,- 0,- 0,3,
MENDOZA,OTROS,OTROS,Sin Datos,- 0,- 0,- 0,- 0,7,- 0,- 0,- 0,7,
MENDOZA,Rivadavia,Andrade,50084010,- 0,- 0,- 0,- 0,- 0,- 0,- 0,13,13,
MENDOZA,Rivadavia,Barrio Cooperativa Los Campamentos,50084020,- 0,- 0,- 0,- 0,- 0,- 0,- 0,5,5,
MENDOZA,Rivadavia,Barrio Rivadavia,50084030,- 0,- 0,- 0,- 0,- 0,- 0,- 0,63,63,
MENDOZA,Rivadavia,El Mirador,50084040,- 0,- 0,- 0,1,- 0,- 0,- 0,66,67,
MENDOZA,Rivadavia,La Central,50084050,- 0,- 0,- 0,- 0,- 0,- 0,- 0,98,98,
MENDOZA,Rivadavia,La Esperanza,50084060,- 0,- 0,- 0,- 0,- 0,- 0,- 0,33,33,
MENDOZA,Rivadavia,La Florida,50084070,- 0,- 0,- 0,- 0,- 0,- 0,- 0,96,96,
MENDOZA,Rivadavia,La Libertad,50084080,- 0,- 0,- 0,- 0,- 0,- 0,- 0,60,60,
MENDOZA,Rivadavia,Los Árboles,50084090,- 0,- 0,- 0,- 0,- 0,- 0,- 0,8,8,
MENDOZA,Rivadavia,Los Campamentos,50084100,- 0,- 0,- 0,- 0,- 0,- 0,- 0,81,81,
MENDOZA,Rivadavia,Medrano,50084110,- 0,- 0,1,- 0,- 0,- 0,- 0,3,4,
MENDOZA,Rivadavia,Mundo Nuevo,50084120,- 0,- 0,- 0,- 0,- 0,- 0,- 0,13,13,
MENDOZA,Rivadavia,Reducción de Abajo,50084130,- 0,- 0,- 0,- 0,- 0,- 0,- 0,61,61,
MENDOZA,Rivadavia,Rivadavia,50084140,828,- 0,8,2.893,- 0,2,- 0,903,4.634,
MENDOZA,Rivadavia,Santa María de Oro,50084150,- 0,- 0,- 0,- 0,- 0,- 0,- 0,42,42,
MENDOZA,San Carlos,Chilecito,50091020,- 0,- 0,- 0,- 0,- 0,- 0,- 0,65,65,
MENDOZA,San Carlos,Eugenio Bustos,50091030,36,- 0,- 0,- 0,- 0,- 0,- 0,408,444,
MENDOZA,San Carlos,La Consulta,50091040,164,- 0,- 0,- 0,- 0,1,- 0,570,735,
MENDOZA,San Carlos,San Carlos,50091060,- 0,167,- 0,- 0,- 0,- 0,- 0,156,323,
MENDOZA,San Carlos,Pareditas,50091050,- 0,- 0,- 0,- 0,- 0,- 0,- 0,33,33,
MENDOZA,San Martín,Alto Salvador,50098090,- 0,- 0,- 0,34,- 0,- 0,- 0,19,53,
MENDOZA,San Martín,Alto Verde,50098020,- 0,- 0,- 0,63,- 0,- 0,- 0,88,151,
MENDOZA,San Martín,Chapanay,50098060,- 0,- 0,1,7,- 0,- 0,- 0,32,40,
MENDOZA,San Martín,El Ramblón,50098077,- 0,- 0,- 0,- 0,- 0,- 0,- 0,107,107,
MENDOZA,San Martín,Montecaseros,50098080,- 0,- 0,- 0,- 0,- 0,- 0,- 0,94,94,
MENDOZA,San Martín,Nueva California,50098090,- 0,- 0,- 0,- 0,- 0,- 0,- 0,47,47,
MENDOZA,San Martín,OTROS,Sin Datos,- 0,- 0,- 0,- 0,- 0,- 0,- 0,94,94,
MENDOZA,San Martín,Palmira,50098090,- 0,- 0,- 0,515,- 0,- 0,- 0,19,534,
MENDOZA,San Martín,San Martín,50098100,- 0,3,- 0,2.813,- 0,- 0,- 0,894,3.710,
MENDOZA,San Martín,Tres Porteñas,50098110,- 0,- 0,- 0,3,- 0,- 0,- 0,209,212,
MENDOZA,San Martín,El Espino,50098073,- 0,- 0,- 0,- 0,- 0,- 0,- 0,59,59,
MENDOZA,San Rafael,25 de Mayo,50105220,- 0,79,1,- 0,- 0,- 0,- 0,14,94,
MENDOZA,San Rafael,Cuadro Benegas,50105060,35,- 0,2,1.713,- 0,1,- 0,418,2.169,
MENDOZA,San Rafael,El Nihuil,50105070,- 0,- 0,- 0,- 0,- 0,- 0,- 0,89,89,
MENDOZA,San Rafael,Goudge,50105100,- 0,1,- 0,- 0,1,- 0,- 0,177,179,
MENDOZA,San Rafael,San Rafael,50105210,3.121,1.757,215,13,216,- 0,- 0,1.235,6.557,
MENDOZA,San Rafael,Punta del Agua,50105170,- 0,- 0,- 0,2,- 0,- 0,- 0,- 0,2,
MENDOZA,San Rafael,Las Malvinas,50105130,- 0,- 0,- 0,- 0,- 0,- 0,- 0,54,54,
MENDOZA,San Rafael,Monte Comán,50105150,- 0,- 0,- 0,- 0,- 0,- 0,- 0,431,431,
MENDOZA,San Rafael,Rama Caída,50105180,- 0,- 0,- 0,- 0,- 0,- 0,- 0,459,459,
MENDOZA,San Rafael,Real del Padre,50105190,- 0,- 0,- 0,- 0,- 0,- 0,- 0,670,670,
MENDOZA,San Rafael,Salto de Las Rosas,50105200,- 0,- 0,1,- 0,- 0,- 0,- 0,365,366,
MENDOZA,San Rafael,Villa Atuel,50105230,- 0,- 0,- 0,- 0,- 0,- 0,- 0,351,351,
MENDOZA,San Rafael,Jaime Prats,50105110,- 0,- 0,- 0,- 0,- 0,- 0,- 0,94,94,
MENDOZA,San Rafael,Capitán Montoya,50105050,- 0,- 0,- 0,- 0,- 0,- 0,- 0,2,2,
MENDOZA,Santa Rosa,Barrio 12 de Octubre,50112010,- 0,- 0,- 0,3,- 0,- 0,- 0,- 0,3,
MENDOZA,Santa Rosa,La Dormida,50112040,- 0,- 0,- 0,1,- 0,- 0,- 0,396,397,
MENDOZA,Santa Rosa,Las Catitas,50112050,- 0,- 0,- 0,- 0,- 0,- 0,- 0,287,287,
MENDOZA,Santa Rosa,Santa Rosa,50112060,- 0,- 0,- 0,2,- 0,- 0,- 0,153,155,
MENDOZA,Tunuyán,Los Sauces,50119050,- 0,20,- 0,1,- 0,- 0,- 0,- 0,21,
MENDOZA,Tunuyán,Tunuyán,50119060,473,1.375,1,11,- 0,- 0,- 0,16,1.876,
MENDOZA,Tunuyán,Vista Flores,50119070,- 0,- 0,- 0,- 0,- 0,- 0,- 0,265,265,
MENDOZA,Tunuyán,Campo Los Andes,50119020,- 0,55,- 0,- 0,- 0,- 0,- 0,- 0,55,
MENDOZA,Tunuyán,Colonia Las Rosas,50119030,- 0,- 0,- 0,- 0,- 0,- 0,- 0,199,199,
MENDOZA,Tupungato,San José,50126050,- 0,- 0,- 0,37,- 0,- 0,- 0,17,54,
MENDOZA,Tupungato,Tupungato,50126060,517,- 0,- 0,3,- 0,3,- 0,598,1.121,
MENDOZA,Tupungato,Cordón del Plata,50126020,- 0,- 0,- 0,- 0,- 0,- 0,- 0,344,344,
MENDOZA,Tupungato,La Arboleda,50126040,- 0,- 0,- 0,- 0,- 0,- 0,- 0,45,45,
MISIONES,25 de Mayo,25 de Mayo,54119060,- 0,- 0,- 0,- 0,538,2,- 0,- 0,540,
MISIONES,25 de Mayo,Colonia Alicia,54119020,- 0,- 0,- 0,- 0,20,- 0,- 0,32,52,
MISIONES,25 de Mayo,Colonia Aurora,54119030,- 0,- 0,- 0,- 0,10,1,- 0,61,72,
MISIONES,25 de Mayo,San Francisco de Asís,54119040,- 0,- 0,- 0,15,40,- 0,- 0,25,80,
MISIONES,25 de Mayo,Santa Rita,54119050,- 0,- 0,- 0,30,150,1,- 0,50,231,
MISIONES,25 de Mayo,Alicia Baja,54119025,- 0,- 0,- 0,- 0,- 0,- 0,- 0,24,24,
MISIONES,25 de Mayo,Alba Posse,54119010,- 0,- 0,- 0,40,- 0,- 0,- 0,- 0,40,
MISIONES,Apóstoles,Apóstoles,54007010,1.945,3.510,- 0,4,- 0,1,- 0,138,5.598,
MISIONES,Apóstoles,Azara,54007020,- 0,10,- 0,- 0,- 0,1,- 0,146,157,
MISIONES,Apóstoles,San José,54007060,171,- 0,- 0,1,- 0,- 0,- 0,425,597,
MISIONES,Cainguás,Aristóbulo del Valle,54014010,2,1.194,- 0,4,- 0,2,- 0,- 0,1.202,
MISIONES,Cainguás,Campo Grande,54014020,10,- 0,- 0,4,- 0,1,- 0,- 0,15,
MISIONES,Cainguás,Dos de Mayo Núcleo I,54014030,- 0,- 0,- 0,1.330,- 0,- 0,- 0,- 0,1.330,
MISIONES,Cainguás,OTROS,Sin Datos,- 0,- 0,- 0,- 0,- 0,6,- 0,- 0,6,
MISIONES,Cainguás,Salto Encantado,54014080,- 0,42,- 0,- 0,- 0,1,- 0,22,65,
MISIONES,Cainguás,Pueblo Illia,54014070,- 0,- 0,- 0,- 0,- 0,- 0,- 0,38,38,
MISIONES,Cainguás,Dos de Mayo Núcleo III,54014050,- 0,- 0,- 0,- 0,- 0,- 0,- 0,81,81,
MISIONES,Candelaria,Bonpland,54021010,43,- 0,- 0,- 0,- 0,- 0,- 0,- 0,43,
MISIONES,Candelaria,Candelaria,54021020,914,1,- 0,- 0,- 0,2,- 0,- 0,917,
MISIONES,Candelaria,Mártires,54021050,- 0,- 0,- 0,- 0,13,- 0,- 0,3,16,
MISIONES,Candelaria,Profundidad,54021060,- 0,- 0,- 0,- 0,- 0,- 0,- 0,3,3,
MISIONES,Candelaria,Santa Ana,54021080,203,- 0,- 0,- 0,- 0,- 0,- 0,- 0,203,
MISIONES,Candelaria,Barrio Del Lago,54021005,- 0,- 0,- 0,5.471,- 0,- 0,- 0,- 0,5.471,
MISIONES,Capital,Garupá,54028010,1.196,1.038,- 0,7.995,- 0,- 0,- 0,85,10.314,
MISIONES,Capital,Nemesio Parma,54028020,- 0,- 0,- 0,- 0,- 0,- 0,- 0,1,1,
MISIONES,Capital,Posadas,54028030,7.990,70.523,- 0,3.353,12,8,- 0,230,82.116,
MISIONES,Concepción,Concepción de la Sierra,54035020,- 0,458,- 0,3,- 0,1,- 0,154,616,
MISIONES,Concepción,La Corita,54035030,- 0,12,- 0,- 0,- 0,- 0,- 0,- 0,12,
MISIONES,Eldorado,Colonia Victoria,54042010,8,- 0,- 0,- 0,- 0,- 0,- 0,- 0,8,
MISIONES,Eldorado,Eldorado,54042020,7.808,- 0,- 0,- 0,5,1,- 0,- 0,7.814,
MISIONES,Eldorado,Puerto Mado,54042060,- 0,- 0,- 0,- 0,1,- 0,- 0,- 0,1,
MISIONES,Eldorado,Santiago De Liniers,54042080,- 0,- 0,- 0,- 0,- 0,- 0,- 0,1,1,
MISIONES,General Manuel Belgrano,Bernardo de Irigoyen,54049020,- 0,- 0,- 0,1,370,- 0,- 0,- 0,371,
MISIONES,General Manuel Belgrano,Dos Hermanas,54049030,- 0,- 0,- 0,- 0,5,- 0,- 0,- 0,5,
MISIONES,Guaraní,El Soberbio,54056010,- 0,- 0,- 0,- 0,520,1,- 0,532,1.053,
MISIONES,Guaraní,Fracrán,54056020,- 0,- 0,- 0,- 0,- 0,- 0,- 0,131,131,
MISIONES,Guaraní,San Vicente,54056030,- 0,- 0,- 0,2.265,20,- 0,- 0,1.036,3.321,
MISIONES,Iguazú,Esperanza,54063010,738,2.000,- 0,1,- 0,- 0,- 0,100,2.839,
MISIONES,Iguazú,Libertad,54063020,336,- 0,- 0,- 0,- 0,- 0,- 0,- 0,336,
MISIONES,Iguazú,Puerto Iguazú,54063030,1.226,504,- 0,6.159,- 0,3,- 0,- 0,7.892,
MISIONES,Iguazú,Wanda,54063040,796,- 0,- 0,1,- 0,3,- 0,- 0,800,
MISIONES,Leandro N. Alem,Almafuerte,54070010,- 0,- 0,- 0,- 0,1,- 0,- 0,2,3,
MISIONES,Leandro N. Alem,Arroyo del Medio,54070020,- 0,- 0,- 0,- 0,- 0,- 0,- 0,2,2,
MISIONES,Leandro N. Alem,Caá - Yarí,54070030,- 0,- 0,- 0,- 0,- 0,- 0,- 0,1,1,
MISIONES,Leandro N. Alem,Cerro Azul,54070040,- 0,314,- 0,10,15,2,- 0,131,472,
MISIONES,Leandro N. Alem,Dos Arroyos,54070050,- 0,- 0,- 0,2,- 0,- 0,- 0,- 0,2,
MISIONES,Leandro N. Alem,Gobernador López,54070060,- 0,- 0,- 0,- 0,20,- 0,- 0,- 0,20,
MISIONES,Leandro N. Alem,Leandro N. Alem,54070070,1.120,3.515,- 0,2,127,- 0,- 0,- 0,4.764,
MISIONES,Leandro N. Alem,Olegario V. Andrade,54070080,- 0,- 0,- 0,- 0,- 0,- 0,- 0,7,7,
MISIONES,Leandro N. Alem,Villa Libertad (Municipio Leandro N. Alem),54070090,- 0,60,- 0,- 0,- 0,- 0,- 0,- 0,60,
MISIONES,Libertador Grl. San Martín,Capioví,54077010,283,487,- 0,- 0,6,1,- 0,402,1.179,
MISIONES,Libertador Grl. San Martín,El Alcázar,54077020,- 0,- 0,- 0,- 0,- 0,1,- 0,- 0,1,
MISIONES,Libertador Grl. San Martín,Garuhapé,54077030,76,657,- 0,- 0,6,1,- 0,38,778,
MISIONES,Libertador Grl. San Martín,Puerto Leoni,54077050,- 0,- 0,- 0,- 0,- 0,- 0,- 0,238,238,
MISIONES,Libertador Grl. San Martín,Puerto Rico,54077060,3.667,1.390,- 0,- 0,59,- 0,- 0,65,5.181,
MISIONES,Libertador Grl. San Martín,Ruiz de Montoya,54077070,2,270,- 0,- 0,1,1,- 0,44,318,
MISIONES,Libertador Grl. San Martín,San Miguel,54077100,1,- 0,- 0,- 0,- 0,- 0,- 0,- 0,1,
MISIONES,Montecarlo,Caraguatay,54084010,- 0,- 0,- 0,- 0,20,- 0,- 0,- 0,20,
MISIONES,Montecarlo,Montecarlo,54084030,1.245,296,- 0,1.127,480,- 0,- 0,- 0,3.148,
MISIONES,Montecarlo,Puerto Piray,54084050,347,- 0,- 0,- 0,20,2,- 0,- 0,369,
MISIONES,Montecarlo,Taruma,54084060,- 0,- 0,- 0,- 0,- 0,1,- 0,- 0,1,
MISIONES,Oberá,Alberdi,54091010,- 0,- 0,- 0,23,- 0,- 0,- 0,2,25,
MISIONES,Oberá,Campo Ramón,54091020,- 0,324,- 0,12,15,1,- 0,- 0,352,
MISIONES,Oberá,Campo Viera,54091030,- 0,- 0,- 0,1,- 0,- 0,- 0,- 0,1,
MISIONES,Oberá,General Alvear,54091050,- 0,- 0,- 0,9,- 0,- 0,- 0,- 0,9,
MISIONES,Oberá,Guaraní,54091060,7,- 0,- 0,22,- 0,- 0,- 0,- 0,29,
MISIONES,Oberá,Los Helechos,54091070,- 0,- 0,- 0,20,20,- 0,- 0,- 0,40,
MISIONES,Oberá,Oberá,54091080,5.122,385,- 0,2.312,22,- 0,- 0,- 0,7.841,
MISIONES,Oberá,Panambí,54091090,- 0,- 0,- 0,21,- 0,- 0,- 0,- 0,21,
MISIONES,Oberá,Panambi Kilómetro 15,54091105,- 0,- 0,- 0,- 0,50,- 0,- 0,- 0,50,
MISIONES,Oberá,Panambí Kilómetro 8,54091100,- 0,- 0,- 0,24,50,- 0,- 0,- 0,74,
MISIONES,Oberá,San Martín,54091110,- 0,- 0,- 0,7,- 0,- 0,- 0,- 0,7,
MISIONES,Oberá,Villa Bonita,54091120,- 0,24,- 0,12,- 0,- 0,- 0,- 0,36,
MISIONES,OTROS,OTROS,Sin Datos,- 0,- 0,- 0,- 0,4.797,- 0,- 0,- 0,4.797,
MISIONES,San Ignacio,Gobernador Roca,54098050,241,- 0,- 0,- 0,- 0,2,- 0,321,564,
MISIONES,San Ignacio,Helvecia,54098060,- 0,- 0,- 0,- 0,- 0,- 0,- 0,50,50,
MISIONES,San Ignacio,Hipólito Yrigoyen,54098070,- 0,- 0,- 0,- 0,- 0,- 0,- 0,373,373,
MISIONES,San Ignacio,Jardín América,54098080,865,- 0,- 0,2.227,- 0,- 0,- 0,2.143,5.235,
MISIONES,San Ignacio,San Ignacio,54098110,598,- 0,- 0,- 0,- 0,1,- 0,1.018,1.617,
MISIONES,San Ignacio,Santo Pipó,54098120,248,- 0,- 0,- 0,- 0,- 0,- 0,475,723,
MISIONES,San Ignacio,Colonia Polana,54098010,- 0,- 0,- 0,- 0,- 0,- 0,- 0,26,26,
MISIONES,San Ignacio,Corpus,54098020,- 0,- 0,- 0,- 0,- 0,- 0,- 0,652,652,
MISIONES,San Ignacio,General Urquiza,54098040,- 0,- 0,- 0,- 0,- 0,- 0,- 0,83,83,
MISIONES,San Ignacio,Oasis,54098090,- 0,- 0,- 0,- 0,- 0,- 0,- 0,183,183,
MISIONES,San Ignacio,Roca Chica,54098100,- 0,- 0,- 0,- 0,- 0,- 0,- 0,221,221,
MISIONES,San Javier,Florentino Ameghino,54105010,- 0,- 0,- 0,- 0,60,- 0,- 0,- 0,60,
MISIONES,San Javier,Itacaruaré,54105020,- 0,95,- 0,- 0,- 0,- 0,- 0,- 0,95,
MISIONES,San Javier,Mojón Grande,54105030,- 0,- 0,- 0,- 0,35,- 0,- 0,- 0,35,
MISIONES,San Javier,San Javier,54105040,- 0,1.302,- 0,5,40,3,- 0,400,1.750,
MISIONES,San Pedro,Cruce Caballero,54112010,- 0,- 0,- 0,34,- 0,- 0,- 0,- 0,34,
MISIONES,San Pedro,OTROS,Sin Datos,- 0,- 0,- 0,- 0,15,- 0,- 0,- 0,15,
MISIONES,San Pedro,Paraíso,54112020,- 0,- 0,- 0,198,8,- 0,- 0,10,216,
